candidate_id,uri,post_created_at,post_text_raw,post_text_clean,candidate_phrase_raw,candidate_phrase_clean,candidate_phrase_alnum,candidate_source_type,candidate_rank_in_post,trend_id,trend_date,trend_name_raw,trend_name_clean,trend_key_no_hash,trend_counts,trend_num_hours,match_stage,match_method,match_score,lexical_score,semantic_token_cosine,semantic_char_trigram_jaccard,stage_rank,temporal_pool_mode,is_matched,is_ambiguous,ambiguity_count
641,at://did:plc:24tpof2yaxb5khc5oncntujo/app.bsky.feed.post/3mijsvifxfk2q,2026-04-02T18:17:34.148Z,Its ok to be nit ok fühl dich gedrückt 🫂😭 und nee nicht vergessen 😭,its ok to be nit ok fühl dich gedrückt 🫂😭 und nee nicht vergessen 😭,ok f hl dich,ok f hl dich,ok f hl dich,ngram_4,3,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
642,at://did:plc:24tpof2yaxb5khc5oncntujo/app.bsky.feed.post/3mijsvifxfk2q,2026-04-02T18:17:34.148Z,Its ok to be nit ok fühl dich gedrückt 🫂😭 und nee nicht vergessen 😭,its ok to be nit ok fühl dich gedrückt 🫂😭 und nee nicht vergessen 😭,f hl dich gedr,f hl dich gedr,f hl dich gedr,ngram_4,4,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
643,at://did:plc:24tpof2yaxb5khc5oncntujo/app.bsky.feed.post/3mijsvifxfk2q,2026-04-02T18:17:34.148Z,Its ok to be nit ok fühl dich gedrückt 🫂😭 und nee nicht vergessen 😭,its ok to be nit ok fühl dich gedrückt 🫂😭 und nee nicht vergessen 😭,hl dich gedr ckt,hl dich gedr ckt,hl dich gedr ckt,ngram_4,5,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
644,at://did:plc:24tpof2yaxb5khc5oncntujo/app.bsky.feed.post/3mijsvifxfk2q,2026-04-02T18:17:34.148Z,Its ok to be nit ok fühl dich gedrückt 🫂😭 und nee nicht vergessen 😭,its ok to be nit ok fühl dich gedrückt 🫂😭 und nee nicht vergessen 😭,dich gedr ckt und,dich gedr ckt und,dich gedr ckt und,ngram_4,6,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
645,at://did:plc:24tpof2yaxb5khc5oncntujo/app.bsky.feed.post/3mijsvifxfk2q,2026-04-02T18:17:34.148Z,Its ok to be nit ok fühl dich gedrückt 🫂😭 und nee nicht vergessen 😭,its ok to be nit ok fühl dich gedrückt 🫂😭 und nee nicht vergessen 😭,gedr ckt und nee,gedr ckt und nee,gedr ckt und nee,ngram_4,7,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
646,at://did:plc:24tpof2yaxb5khc5oncntujo/app.bsky.feed.post/3mijsvifxfk2q,2026-04-02T18:17:34.148Z,Its ok to be nit ok fühl dich gedrückt 🫂😭 und nee nicht vergessen 😭,its ok to be nit ok fühl dich gedrückt 🫂😭 und nee nicht vergessen 😭,ckt und nee nicht,ckt und nee nicht,ckt und nee nicht,ngram_4,8,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
647,at://did:plc:24tpof2yaxb5khc5oncntujo/app.bsky.feed.post/3mijsvifxfk2q,2026-04-02T18:17:34.148Z,Its ok to be nit ok fühl dich gedrückt 🫂😭 und nee nicht vergessen 😭,its ok to be nit ok fühl dich gedrückt 🫂😭 und nee nicht vergessen 😭,und nee nicht vergessen,und nee nicht vergessen,und nee nicht vergessen,ngram_4,9,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
648,at://did:plc:24tpof2yaxb5khc5oncntujo/app.bsky.feed.post/3mijsvifxfk2q,2026-04-02T18:17:34.148Z,Its ok to be nit ok fühl dich gedrückt 🫂😭 und nee nicht vergessen 😭,its ok to be nit ok fühl dich gedrückt 🫂😭 und nee nicht vergessen 😭,nit ok f,nit ok f,nit ok f,ngram_3,10,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
649,at://did:plc:24tpof2yaxb5khc5oncntujo/app.bsky.feed.post/3mijsvifxfk2q,2026-04-02T18:17:34.148Z,Its ok to be nit ok fühl dich gedrückt 🫂😭 und nee nicht vergessen 😭,its ok to be nit ok fühl dich gedrückt 🫂😭 und nee nicht vergessen 😭,ok f hl,ok f hl,ok f hl,ngram_3,11,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
650,at://did:plc:24tpof2yaxb5khc5oncntujo/app.bsky.feed.post/3mijsvifxfk2q,2026-04-02T18:17:34.148Z,Its ok to be nit ok fühl dich gedrückt 🫂😭 und nee nicht vergessen 😭,its ok to be nit ok fühl dich gedrückt 🫂😭 und nee nicht vergessen 😭,f hl dich,f hl dich,f hl dich,ngram_3,12,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
651,at://did:plc:24tpof2yaxb5khc5oncntujo/app.bsky.feed.post/3mijsvifxfk2q,2026-04-02T18:17:34.148Z,Its ok to be nit ok fühl dich gedrückt 🫂😭 und nee nicht vergessen 😭,its ok to be nit ok fühl dich gedrückt 🫂😭 und nee nicht vergessen 😭,hl dich gedr,hl dich gedr,hl dich gedr,ngram_3,13,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
652,at://did:plc:24tpof2yaxb5khc5oncntujo/app.bsky.feed.post/3mijsvifxfk2q,2026-04-02T18:17:34.148Z,Its ok to be nit ok fühl dich gedrückt 🫂😭 und nee nicht vergessen 😭,its ok to be nit ok fühl dich gedrückt 🫂😭 und nee nicht vergessen 😭,dich gedr ckt,dich gedr ckt,dich gedr ckt,ngram_3,14,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
653,at://did:plc:24tpof2yaxb5khc5oncntujo/app.bsky.feed.post/3mijsvifxfk2q,2026-04-02T18:17:34.148Z,Its ok to be nit ok fühl dich gedrückt 🫂😭 und nee nicht vergessen 😭,its ok to be nit ok fühl dich gedrückt 🫂😭 und nee nicht vergessen 😭,gedr ckt und,gedr ckt und,gedr ckt und,ngram_3,15,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
654,at://did:plc:24tpof2yaxb5khc5oncntujo/app.bsky.feed.post/3mijsvifxfk2q,2026-04-02T18:17:34.148Z,Its ok to be nit ok fühl dich gedrückt 🫂😭 und nee nicht vergessen 😭,its ok to be nit ok fühl dich gedrückt 🫂😭 und nee nicht vergessen 😭,ckt und nee,ckt und nee,ckt und nee,ngram_3,16,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
655,at://did:plc:24tpof2yaxb5khc5oncntujo/app.bsky.feed.post/3mijsvifxfk2q,2026-04-02T18:17:34.148Z,Its ok to be nit ok fühl dich gedrückt 🫂😭 und nee nicht vergessen 😭,its ok to be nit ok fühl dich gedrückt 🫂😭 und nee nicht vergessen 😭,und nee nicht,und nee nicht,und nee nicht,ngram_3,17,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
656,at://did:plc:24tpof2yaxb5khc5oncntujo/app.bsky.feed.post/3mijsvifxfk2q,2026-04-02T18:17:34.148Z,Its ok to be nit ok fühl dich gedrückt 🫂😭 und nee nicht vergessen 😭,its ok to be nit ok fühl dich gedrückt 🫂😭 und nee nicht vergessen 😭,nee nicht vergessen,nee nicht vergessen,nee nicht vergessen,ngram_3,18,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
657,at://did:plc:24tpof2yaxb5khc5oncntujo/app.bsky.feed.post/3mijsvifxfk2q,2026-04-02T18:17:34.148Z,Its ok to be nit ok fühl dich gedrückt 🫂😭 und nee nicht vergessen 😭,its ok to be nit ok fühl dich gedrückt 🫂😭 und nee nicht vergessen 😭,nit ok,nit ok,nit ok,ngram_2,19,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
658,at://did:plc:24tpof2yaxb5khc5oncntujo/app.bsky.feed.post/3mijsvifxfk2q,2026-04-02T18:17:34.148Z,Its ok to be nit ok fühl dich gedrückt 🫂😭 und nee nicht vergessen 😭,its ok to be nit ok fühl dich gedrückt 🫂😭 und nee nicht vergessen 😭,ok f,ok f,ok f,ngram_2,20,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
659,at://did:plc:24vj2pjbn5kbmdlnsglayai7/app.bsky.feed.post/3mijswet3722p,2026-04-02T18:18:03.941Z,EVERYONE hates Raphael.,everyone hates raphael,everyone hates raphael,everyone hates raphael,everyone hates raphael,ngram_3,1,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
660,at://did:plc:24vj2pjbn5kbmdlnsglayai7/app.bsky.feed.post/3mijswet3722p,2026-04-02T18:18:03.941Z,EVERYONE hates Raphael.,everyone hates raphael,everyone hates,everyone hates,everyone hates,ngram_2,2,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
661,at://did:plc:24vj2pjbn5kbmdlnsglayai7/app.bsky.feed.post/3mijswet3722p,2026-04-02T18:18:03.941Z,EVERYONE hates Raphael.,everyone hates raphael,hates raphael,hates raphael,hates raphael,ngram_2,3,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
662,at://did:plc:24vmomipieltbiillwaqxrpo/app.bsky.feed.post/3mijssuff7s2z,2026-04-02T18:16:06.052Z,what a tool...former NFL prospect my ass 🤡,what a tool former nfl prospect my ass 🤡,tool former nfl prospect,tool former nfl prospect,tool former nfl prospect,ngram_4,1,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
663,at://did:plc:24vmomipieltbiillwaqxrpo/app.bsky.feed.post/3mijssuff7s2z,2026-04-02T18:16:06.052Z,what a tool...former NFL prospect my ass 🤡,what a tool former nfl prospect my ass 🤡,nfl prospect my ass,nfl prospect my ass,nfl prospect my ass,ngram_4,2,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
664,at://did:plc:24vmomipieltbiillwaqxrpo/app.bsky.feed.post/3mijssuff7s2z,2026-04-02T18:16:06.052Z,what a tool...former NFL prospect my ass 🤡,what a tool former nfl prospect my ass 🤡,tool former nfl,tool former nfl,tool former nfl,ngram_3,3,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
665,at://did:plc:24vmomipieltbiillwaqxrpo/app.bsky.feed.post/3mijssuff7s2z,2026-04-02T18:16:06.052Z,what a tool...former NFL prospect my ass 🤡,what a tool former nfl prospect my ass 🤡,former nfl prospect,former nfl prospect,former nfl prospect,ngram_3,4,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
666,at://did:plc:24vmomipieltbiillwaqxrpo/app.bsky.feed.post/3mijssuff7s2z,2026-04-02T18:16:06.052Z,what a tool...former NFL prospect my ass 🤡,what a tool former nfl prospect my ass 🤡,prospect my ass,prospect my ass,prospect my ass,ngram_3,5,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
667,at://did:plc:24vmomipieltbiillwaqxrpo/app.bsky.feed.post/3mijssuff7s2z,2026-04-02T18:16:06.052Z,what a tool...former NFL prospect my ass 🤡,what a tool former nfl prospect my ass 🤡,tool former,tool former,tool former,ngram_2,6,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
668,at://did:plc:24vmomipieltbiillwaqxrpo/app.bsky.feed.post/3mijssuff7s2z,2026-04-02T18:16:06.052Z,what a tool...former NFL prospect my ass 🤡,what a tool former nfl prospect my ass 🤡,former nfl,former nfl,former nfl,ngram_2,7,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
669,at://did:plc:24vmomipieltbiillwaqxrpo/app.bsky.feed.post/3mijssuff7s2z,2026-04-02T18:16:06.052Z,what a tool...former NFL prospect my ass 🤡,what a tool former nfl prospect my ass 🤡,nfl prospect,nfl prospect,nfl prospect,ngram_2,8,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
670,at://did:plc:24w74q2zfkzemkikzweooohi/app.bsky.feed.post/3mijsr3wnqh2q,2026-04-02T18:15:06.799931+00:00,Saint John - Aircraft within 15km: Flight TLK822 at 42250 feet #SaintJohn #Aircraft,saint john aircraft within 15km flight tlk822 at 42250 feet #saintjohn #aircraft,#saintjohn,#saintjohn,saintjohn,hashtag,1,22514.0,2025-03-22,Saint John,saint john,saint john,1153.0,1.0,fuzzy,difflib_sequence_ratio,0.9473684210526315,0.9473684210526315,,,1,global_fallback_no_date_overlap,True,False,1
671,at://did:plc:24w74q2zfkzemkikzweooohi/app.bsky.feed.post/3mijsr3wnqh2q,2026-04-02T18:15:06.799931+00:00,Saint John - Aircraft within 15km: Flight TLK822 at 42250 feet #SaintJohn #Aircraft,saint john aircraft within 15km flight tlk822 at 42250 feet #saintjohn #aircraft,#aircraft,#aircraft,aircraft,hashtag,2,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
672,at://did:plc:24w74q2zfkzemkikzweooohi/app.bsky.feed.post/3mijsr3wnqh2q,2026-04-02T18:15:06.799931+00:00,Saint John - Aircraft within 15km: Flight TLK822 at 42250 feet #SaintJohn #Aircraft,saint john aircraft within 15km flight tlk822 at 42250 feet #saintjohn #aircraft,saint john aircraft within,saint john aircraft within,saint john aircraft within,ngram_4,3,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
673,at://did:plc:24w74q2zfkzemkikzweooohi/app.bsky.feed.post/3mijsr3wnqh2q,2026-04-02T18:15:06.799931+00:00,Saint John - Aircraft within 15km: Flight TLK822 at 42250 feet #SaintJohn #Aircraft,saint john aircraft within 15km flight tlk822 at 42250 feet #saintjohn #aircraft,john aircraft within 15km,john aircraft within 15km,john aircraft within 15km,ngram_4,4,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
674,at://did:plc:24w74q2zfkzemkikzweooohi/app.bsky.feed.post/3mijsr3wnqh2q,2026-04-02T18:15:06.799931+00:00,Saint John - Aircraft within 15km: Flight TLK822 at 42250 feet #SaintJohn #Aircraft,saint john aircraft within 15km flight tlk822 at 42250 feet #saintjohn #aircraft,aircraft within 15km flight,aircraft within 15km flight,aircraft within 15km flight,ngram_4,5,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
675,at://did:plc:24w74q2zfkzemkikzweooohi/app.bsky.feed.post/3mijsr3wnqh2q,2026-04-02T18:15:06.799931+00:00,Saint John - Aircraft within 15km: Flight TLK822 at 42250 feet #SaintJohn #Aircraft,saint john aircraft within 15km flight tlk822 at 42250 feet #saintjohn #aircraft,within 15km flight tlk822,within 15km flight tlk822,within 15km flight tlk822,ngram_4,6,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
